id;edad;vecesmora3060;vecesmora6090;vecesmoragt90;porc_revolv_util;cv
51221;27;0;0;0;0.52;N
46093;50;0;0;0;0.3;N
48191;57;0;0;0;0.88;N
53315;45;0;0;0;0.3;N
53397;31;0;0;0;1;N
49049;51;0;0;0;0.06;N
57441;61;0;0;0;0;N
58454;80;0;0;0;0.03;N
12092;72;0;0;0;0.98;N
13833;76;0;0;0;0;N
13489;30;0;0;0;0.42;N
55769;59;0;0;0;0.88;N
3231;62;0;0;0;0.47;N
49508;73;0;0;0;0.03;N
58605;56;0;0;0;0;N
27817;32;0;0;0;0;N
12224;76;0;0;0;0.07;N
46600;63;0;0;0;0.03;N
52519;39;0;0;0;0.41;N
46323;75;0;0;0;0.09;N
51944;52;0;0;0;0;N
49920;75;0;0;0;0.07;N
50792;55;0;0;0;0.59;N
46334;66;0;0;0;0.06;N
14306;43;0;0;0;0.73;N
27450;57;0;0;0;0.32;N
54249;37;0;0;0;0.12;N
41840;32;0;0;0;0.8;N
41897;44;0;0;0;0.83;N
59251;66;0;0;0;0.29;N
48991;30;0;0;0;1;N
51286;51;0;0;0;0.14;N
3669;61;0;0;0;0.03;N
49378;42;0;0;0;0.13;N
53164;38;0;0;0;0.33;N
59375;39;0;0;0;0.99;N
57311;51;0;0;0;0.2;N
3660;31;0;0;0;0.1;N
46622;27;0;0;0;1;N
57413;72;0;0;0;1;N
42848;50;0;0;0;0.31;N
58696;65;0;0;0;0;N
56197;27;0;0;0;0.56;N
59568;50;0;0;0;0.03;N
26469;59;0;0;0;0.04;N
49683;34;0;0;0;0.27;N
48298;48;0;0;0;0.79;N
46576;57;0;0;0;0.09;N
12181;55;0;0;0;0.06;N
65302;54;0;0;0;0.85;N
25933;46;0;0;0;0.4;N
56945;50;0;0;0;0.15;N
1867;34;0;0;0;0.24;N
12344;88;0;0;0;0.02;N
52528;46;0;0;0;0.05;N
46089;54;0;0;0;0.29;N
56138;58;0;0;0;0.02;N
57949;42;0;0;0;0.06;N
2012;32;0;0;0;0.03;N
43088;53;0;0;0;0.27;N
44318;62;0;0;0;0.02;N
12543;61;0;0;0;0.04;N
3071;78;0;0;0;0.04;N
13837;59;0;0;0;0.05;N
51336;29;0;0;0;1;N
43241;67;0;0;0;0.08;N
46513;54;0;0;0;0;N
47221;76;0;0;0;0.2;N
515;81;0;0;0;0.11;N
46721;66;0;0;0;0.05;N
60819;51;0;0;0;0.51;N
59427;33;0;0;0;0.11;N
51447;63;0;0;0;0.34;N
58997;52;0;0;0;0.14;N
57049;60;0;0;0;0;N
49988;61;0;0;0;0.05;N
52679;46;0;0;0;0.65;N
52960;43;0;0;0;0.06;N
26739;39;0;0;0;0.15;N
53084;22;0;0;0;0;N
65469;66;0;0;0;0.05;N
24755;48;0;0;0;1;N
51188;71;0;0;0;0;N
26185;44;0;0;0;0.02;N
58721;50;0;0;0;0.01;N
56741;46;0;0;0;0.92;S
1905;39;0;0;0;0;N
60308;46;0;0;0;1;N
58191;56;0;0;0;0.06;N
46849;40;0;0;0;0.18;S
49896;45;0;0;0;0;N
60368;39;0;0;0;0.09;N
59777;37;0;0;0;0.18;N
27651;61;0;0;0;0.06;N
49697;79;0;0;0;0.09;N
50420;30;0;0;0;0.32;N
50528;30;0;0;0;0.06;N
43765;53;0;0;0;0.04;N
13946;69;0;0;0;0.11;N
52479;44;0;0;0;0.12;N
65426;65;0;0;0;0.38;N
26239;29;0;0;0;0.04;N
55808;59;0;0;0;0.01;N
1860;62;0;0;0;0.1;N
27325;26;0;0;0;1;S
57063;66;0;0;0;0.99;N
26208;57;0;0;0;0.01;N
11985;45;0;0;0;0.04;N
48926;70;0;0;0;0.06;N
26187;30;0;0;0;0;N
1340;74;0;0;0;0.02;N
51176;34;0;0;0;0.13;N
54528;54;0;0;0;0.03;N
65136;51;0;0;0;0.28;N
1753;64;0;0;0;0.17;N
48189;57;0;0;0;0.01;N
50555;48;0;0;0;0.71;N
59814;67;0;0;0;0.3;N
44352;24;0;0;0;1;N
44023;57;0;0;0;0.01;N
13567;44;0;0;0;0.32;N
3056;60;0;0;0;0.09;N
59261;55;0;0;0;0.04;N
26940;44;0;0;0;0.04;N
42414;57;0;0;0;0.64;N
57246;61;0;0;0;0.21;N
55384;42;0;0;0;0.29;N
53030;47;0;0;0;0.05;N
3341;64;0;0;0;0.42;N
48244;102;0;0;0;0.11;N
47663;46;0;0;0;0.17;N
54778;42;0;0;0;0.75;N
27534;54;0;0;0;0.31;N
43757;28;0;0;0;0.01;N
47679;44;0;0;0;0.88;S
52995;44;0;0;0;1;N
1828;66;0;0;0;0.03;N
42083;62;0;0;0;0;N
51959;34;0;0;0;0.24;N
44408;38;0;0;0;0.5;N
54843;38;0;0;0;0.95;N
65530;60;0;0;0;0;N
27403;47;0;0;0;0.6;S
14180;48;0;0;0;0;N
60664;52;0;0;0;0.02;N
3355;71;0;0;0;0.14;N
51124;36;0;0;0;0.04;N
141;57;0;0;0;0.95;N
52318;64;0;0;0;0.01;N
59302;48;0;0;0;0.36;N
62744;50;0;0;0;0.2;N
43055;35;0;0;0;0.3;N
42650;71;0;0;0;0.01;N
58795;37;0;0;0;0.05;N
43016;78;0;0;0;0;N
57041;39;0;0;0;0.23;N
53662;51;0;0;0;0.01;N
50628;77;0;0;0;0.16;N
50249;51;0;0;0;0.7;N
52932;45;0;0;0;0;N
27494;34;0;0;0;1;N
48939;52;0;0;0;0.88;N
55055;64;0;0;0;0.04;N
26809;56;0;0;0;0.03;N
46071;64;0;0;0;0.31;N
50707;47;0;0;0;0.89;N
13271;46;0;0;0;0.01;N
49341;56;0;0;0;0.01;N
26247;52;0;0;0;0.07;N
26790;40;0;0;0;0.04;N
44211;47;0;0;0;0.46;N
59520;52;0;0;0;0.1;N
56635;28;0;0;0;0;N
57518;59;0;0;0;0.47;N
46303;30;0;0;0;0.15;N
55924;37;0;0;0;0.57;N
43703;85;0;0;0;0.02;N
59376;52;0;0;0;1;N
52548;54;0;0;0;0.19;N
26996;23;0;0;0;0.3;N
59029;46;0;0;0;0.97;N
53875;51;0;0;0;0.55;N
46775;78;0;0;0;0.08;N
53906;30;0;0;0;0.05;N
58585;34;0;0;0;0.74;N
2072;60;0;0;0;0.34;N
48586;54;0;0;0;0.12;N
13554;46;0;0;0;0.1;N
3596;72;0;0;0;0.14;N
48834;60;0;0;0;1;N
27330;61;0;0;0;0.02;N
60328;31;0;0;0;0.7;N
42177;53;0;0;0;0.35;N
12833;44;0;0;0;0.06;N
13424;45;0;0;0;0.04;N
46132;58;0;0;0;0.04;N
56949;57;0;0;0;0.06;N
27168;55;0;0;0;0.19;N
26849;50;0;0;0;0.14;N
48819;28;0;0;0;0.26;N
46525;63;0;0;0;0.02;N
43231;39;0;0;0;0.1;N
13321;67;0;0;0;0.63;S
65037;61;0;0;0;0.43;N
55706;78;0;0;0;0.02;N
12240;43;0;0;0;0.06;N
57492;32;0;0;0;0;N
44062;58;0;0;0;0;N
41959;80;0;0;0;0;N
2065;71;0;0;0;0.01;N
1326;61;0;0;0;0;N
57536;38;0;0;0;0.34;N
53727;52;0;0;0;1;N
49572;38;0;0;0;0.51;N
48958;62;0;0;0;0.63;N
55339;63;0;0;0;1;N
47094;42;0;0;0;0.04;N
57497;42;0;0;0;0.63;N
52901;29;0;0;0;0.33;N
54967;30;0;0;0;0.07;N
49651;46;0;0;0;0.33;N
48121;43;0;0;0;0.19;N
47472;46;0;0;0;0.29;N
58172;40;0;0;0;0.97;N
53790;55;0;0;0;0;N
49530;54;0;0;0;0.06;N
12393;35;0;0;0;0.82;N
47036;40;0;0;0;0.05;N
50883;31;0;0;0;0.64;N
24424;57;0;0;0;0.62;N
48919;44;0;0;0;1;N
56148;58;0;0;0;0.09;N
59816;44;0;0;0;0.3;N
27510;68;0;0;0;0.85;N
52469;68;0;0;0;0;N
51869;33;0;0;0;0.26;N
55090;64;0;0;0;0.08;N
53165;56;0;0;0;0.43;N
25857;50;0;0;0;0.43;N
51685;70;0;0;0;0.01;N
49718;39;0;0;0;0.05;N
47594;31;0;0;0;0.06;S
49866;69;0;0;0;0.95;N
55835;39;0;0;0;0.38;N
59368;56;0;0;0;0.01;N
43539;59;0;0;0;0.04;N
54746;58;0;0;0;0.02;N
55251;57;0;0;0;0.08;N
56389;57;0;0;0;1;S
52749;33;0;0;0;0.59;N
54279;53;0;0;0;0.88;N
49022;48;0;0;0;0.43;N
43601;36;0;0;0;0.88;N
43635;58;0;0;0;0.4;N
44176;54;0;0;0;0.01;N
3743;52;0;0;0;0;N
41839;74;0;0;0;0.01;N
50680;55;0;0;0;0.07;N
1203;62;0;0;0;0.06;N
42133;86;0;0;0;0;N
44207;51;0;0;0;0;N
12488;59;0;0;0;0;N
27788;44;0;0;0;0.68;N
59917;56;0;0;0;0.56;N
49606;42;0;0;0;0.03;N
13180;58;0;0;0;0.01;N
58027;60;0;0;0;0.01;N
41674;57;0;0;0;0.02;N
53781;48;0;0;0;0.05;N
1100;78;0;0;0;0.07;N
53981;43;0;0;0;0.03;N
60391;32;0;0;0;0.93;N
41855;51;0;0;0;0.57;N
58526;70;0;0;0;0.37;N
26401;45;0;0;0;0.06;N
53179;55;0;0;0;0.21;N
47800;47;0;0;0;0.14;N
59875;41;0;0;0;0.19;N
52614;51;0;0;0;0.73;N
26174;42;0;0;0;0.14;N
44203;48;0;0;0;0.19;N
27633;67;0;0;0;0.03;N
56103;64;0;0;0;0.03;N
43516;24;0;0;0;0.06;N
42605;54;0;0;0;0;N
56916;42;0;0;0;0;N
59983;45;0;0;0;0.06;N
42484;50;0;0;0;0.86;N
52642;59;0;0;0;0.05;N
60267;31;0;0;0;0.32;N
42461;48;0;0;0;0.05;N
56732;56;0;0;0;0;N
1541;56;0;0;0;0.02;N
59993;31;0;0;0;0.12;N
51123;53;0;0;0;0.59;N
46702;73;0;0;0;0.01;N
50412;58;0;0;0;0.17;N
12895;66;0;0;0;0.02;N
48336;48;0;0;0;0.16;N
54129;88;0;0;0;0;N
49048;54;0;0;0;0.55;S
42634;66;0;0;0;0;N
41939;35;0;0;0;0.6;N
57567;75;0;0;0;0;N
52104;49;0;0;0;0.11;N
54902;27;0;0;0;0.13;N
25868;71;0;0;0;0;N
50017;43;0;0;0;0;N
49322;33;0;0;0;0.16;N
46749;51;0;0;0;0.36;N
27396;30;0;0;0;0;S
47783;55;0;0;0;0.09;N
56086;68;0;0;0;0;N
54679;22;0;0;0;0.35;N
14146;40;0;0;0;0.52;N
31;37;0;0;0;0.46;N
52539;42;0;0;0;0.5;N
43199;65;0;0;0;0.13;N
47983;83;0;0;0;0.03;N
2119;52;0;0;0;0.04;N
58083;33;0;0;0;0.03;N
48004;58;0;0;0;0.1;N
54659;35;0;0;0;0.81;S
3822;72;0;0;0;0.04;N
27762;30;0;0;0;0.27;N
726;60;0;0;0;0;N
3698;86;0;0;0;0.01;N
3465;28;0;0;0;0.88;N
54035;58;0;0;0;0.09;N
52781;48;0;0;0;0.33;N
55114;51;0;0;0;0;N
59073;71;0;0;0;0.62;N
866;27;0;0;0;0.34;N
60379;57;0;0;0;0.11;N
14267;39;0;0;0;0.38;N
49820;40;0;0;0;1;N
12412;78;0;0;0;0.05;N
50653;41;0;0;0;0.84;N
12879;72;0;0;0;0.3;N
56022;40;0;0;0;0.87;N
26322;54;0;0;0;1;N
26724;45;0;0;0;0.06;N
55569;61;0;0;0;0.11;N
3735;35;0;0;0;0;N
43087;54;0;0;0;0.25;N
42134;39;0;0;0;0.07;N
24423;65;0;0;0;0.78;N
59664;47;0;0;0;0.84;N
12991;65;0;0;0;0.07;N
60673;47;0;0;0;0.06;N
47608;50;0;0;0;1;N
54584;30;0;0;0;0.06;N
54446;54;0;0;0;0.54;N
49484;70;0;0;0;0;N
50075;61;0;0;0;0;N
47190;49;0;0;0;0.14;N
27711;35;0;0;0;1;N
59342;68;0;0;0;0.6;N
50769;46;0;0;0;0.91;S
47507;33;0;0;0;0.55;N
27752;53;0;0;0;0;N
43991;49;0;0;0;0.34;N
54291;49;0;0;0;0.01;N
13261;52;0;0;0;0.08;N
58044;29;0;0;0;0.02;N
26344;80;0;0;0;0;N
57201;68;0;0;0;0.04;N
43785;48;0;0;0;0.03;N
56730;65;0;0;0;0.05;N
47186;64;0;0;0;0.38;N
54781;36;0;0;0;0.17;N
50296;48;0;0;0;0.15;N
55341;63;0;0;0;0;N
54823;45;0;0;0;0.27;N
59088;41;0;0;0;0;N
65503;68;0;0;0;1;N
27335;70;0;0;0;0;N
51068;46;0;0;0;0.09;N
53507;40;0;0;0;0.25;N
46630;69;0;0;0;0;N
65073;46;0;0;0;0.2;N
49769;70;0;0;0;0.17;N
46443;41;0;0;0;0.04;N
46282;61;0;0;0;0.01;N
53090;51;0;0;0;0.04;N
54848;33;0;0;0;0.2;N
65192;38;0;0;0;0.63;N
47720;77;0;0;0;0.09;N
53611;50;0;0;0;0.39;N
58803;49;0;0;0;0.33;N
52427;43;0;0;0;0.07;N
57472;42;0;0;0;0.06;N
59590;44;0;0;0;0.1;N
47535;63;0;0;0;0.41;N
50871;62;0;0;0;0.26;N
14164;42;0;0;0;0;N
58021;36;0;0;0;1;N
54303;32;0;0;0;0.45;N
59906;45;0;0;0;0.32;N
12115;50;0;0;0;0.41;N
42460;51;0;0;0;0.52;N
47749;58;0;0;0;0.23;N
60270;64;0;0;0;0.02;N
51620;41;0;0;0;0;N
3108;56;0;0;0;0;N
58824;44;0;0;0;0.14;N
47256;93;0;0;0;0.02;N
49975;64;0;0;0;0.08;N
48619;64;0;0;0;0.17;N
1451;22;0;0;0;0.45;N
12492;56;0;0;0;0.39;N
55462;75;0;0;0;0.01;N
44260;54;0;0;0;0.14;N
26225;71;0;0;0;0;N
54217;57;0;0;0;0.32;N
42243;37;0;0;0;0.97;N
13959;61;0;0;0;0.22;N
12015;66;0;0;0;0.07;N
55859;44;0;0;0;0.65;N
65201;64;0;0;0;0.87;N
51158;59;0;0;0;0.83;N
50305;55;0;0;0;0.07;N
26658;54;0;0;0;0.04;N
59452;42;0;0;0;0.01;N
50877;51;0;0;0;0.07;N
26664;43;0;0;0;0.11;N
27110;40;0;0;0;0;N
47048;71;0;0;0;0.14;N
11920;48;0;0;0;0.07;N
44102;70;0;0;0;0.16;N
1463;38;0;0;0;0.34;N
44201;48;0;0;0;0.01;N
53816;61;0;0;0;0.1;N
13993;44;0;0;0;0.05;N
54560;69;0;0;0;0.02;N
12804;72;0;0;0;0;N
59633;63;0;0;0;0.75;N
57856;24;0;0;0;0;N
47627;74;0;0;0;1;N
57834;48;0;0;0;0.51;N
58913;27;0;0;0;0.48;N
46211;25;0;0;0;0.42;N
26258;57;0;0;0;0.89;N
44195;61;0;0;0;0.68;N
65332;40;0;0;0;0;N
53733;68;0;0;0;0.07;N
51293;56;0;0;0;0.25;N
58384;48;0;0;0;0.86;N
12426;37;0;0;0;0.2;N
3142;61;0;0;0;0.08;N
12828;78;0;0;0;0.04;N
12513;32;0;0;0;0.01;N
57353;48;0;0;0;0.16;N
47794;37;0;0;0;0.93;N
12333;71;0;0;0;0;N
47712;54;0;0;0;0.41;N
42965;79;0;0;0;0.02;N
46317;46;0;0;0;0.02;N
60113;51;0;0;0;0.01;N
47228;63;0;0;0;0.02;N
47160;91;0;0;0;0.78;N
26265;41;0;0;0;0.03;N
46298;66;0;0;0;0.02;N
52330;66;0;0;0;0.09;N
54089;64;0;0;0;0.09;N
47625;55;0;0;0;1;S
42497;57;0;0;0;0.13;N
42840;73;0;0;0;0.05;N
58182;63;0;0;0;0.03;N
25973;59;0;0;0;0.01;N
14132;49;0;0;0;0.38;N
1763;38;0;0;0;0;N
46718;64;0;0;0;0.03;N
13276;36;0;0;0;0.84;N
42863;49;0;0;0;0.02;N
57170;59;0;0;0;0.07;N
55477;69;0;0;0;0.01;N
47269;55;0;0;0;1;S
59696;61;0;0;0;0;N
46956;59;0;0;0;0.97;N
62823;56;0;0;0;0.29;N
50394;35;0;0;0;0.2;N
58088;34;0;0;0;1;N
26370;53;0;0;0;0;N
52186;32;0;0;0;0.05;N
57853;63;0;0;0;0.07;S
27915;34;0;0;0;0;N
60613;49;0;0;0;0.29;N
50430;83;0;0;0;0.04;N
43038;70;0;0;0;0.04;N
1892;51;0;0;0;0.01;N
2098;41;0;0;0;0.06;N
57840;59;0;0;0;0.81;N
47706;69;0;0;0;0;N
48969;44;0;0;0;0.95;N
49949;40;0;0;0;0.2;N
57083;50;0;0;0;0.13;N
55097;47;0;0;0;0;N
13646;53;0;0;0;0.06;N
26638;28;0;0;0;1;N
59492;73;0;0;0;0.29;N
43082;27;0;0;0;0.06;N
41935;34;0;0;0;0.23;N
57460;44;0;0;0;0.1;N
55577;29;0;0;0;0.63;N
49888;58;0;0;0;0.41;N
27065;58;0;0;0;0.02;N
46536;61;0;0;0;0.02;N
62713;45;0;0;0;0.24;N
53335;34;0;0;0;0.08;N
52969;32;0;0;0;0.09;N
12281;54;0;0;0;0.48;N
54735;58;0;0;0;0;N
53520;30;0;0;0;0;N
12918;54;0;0;0;0.03;N
47310;52;0;0;0;0.93;N
59162;47;0;0;0;0.32;N
60860;60;0;0;0;0.17;N
54104;49;0;0;0;0.11;N
51948;68;0;0;0;0.27;N
46675;44;0;0;0;0;N
56403;62;0;0;0;0.41;N
11831;47;0;0;0;0.04;N
41760;30;0;0;0;0.25;N
56719;48;0;0;0;0.15;N
46447;49;0;0;0;0.21;N
56981;61;0;0;0;0.04;N
43584;39;0;0;0;0.51;N
47553;66;0;0;0;0.29;N
50858;53;0;0;0;0.16;N
57626;38;0;0;0;1;N
26512;54;0;0;0;1;N
26257;51;0;0;0;0.86;N
12953;31;0;0;0;1;N
58280;85;0;0;0;0;N
46431;31;0;0;0;0.75;S
54760;23;0;0;0;1;N
50168;64;0;0;0;0.48;N
59429;64;0;0;0;0.06;N
47332;48;0;0;0;0.38;N
3695;53;0;0;0;0.05;N
43933;35;0;0;0;0;N
50228;42;0;0;0;0.95;N
49092;58;0;0;0;0.18;N
1855;36;0;0;0;0.09;N
13042;75;0;0;0;0.09;N
60746;55;0;0;0;0.19;N
51137;24;0;0;0;0.51;S
43030;61;0;0;0;0.26;N
3736;72;0;0;0;0.09;N
42864;67;0;0;0;0.15;N
12929;30;0;0;0;0.97;N
26006;57;0;0;0;0.06;N
57393;64;0;0;0;0.03;N
58138;36;0;0;0;0.53;N
56709;58;0;0;0;0.3;N
54320;44;0;0;0;0.38;N
55123;60;0;0;0;0;N
59955;32;0;0;0;0.45;N
59354;39;0;0;0;0.66;N
58527;36;0;0;0;0.25;N
12209;40;0;0;0;0.48;N
54001;47;0;0;0;1;N
12031;61;0;0;0;0.02;N
50431;38;0;0;0;0.33;N
52472;50;0;0;0;0.29;N
49855;70;0;0;0;0.51;N
58140;59;0;0;0;0;N
46412;74;0;0;0;0.02;N
1863;38;0;0;0;0.12;N
3423;78;0;0;0;0;N
49137;37;0;0;0;0.05;N
54055;46;0;0;0;0.44;N
43418;60;0;0;0;0.35;S
42891;38;0;0;0;0.07;N
1560;48;0;0;0;0.78;N
27851;60;0;0;0;0.12;N
26782;53;0;0;0;0.13;N
50178;35;0;0;0;0.5;N
49542;64;0;0;0;0.05;N
48271;55;0;0;0;0.49;N
53480;84;0;0;0;0.01;N
46978;80;0;0;0;1;N
12733;61;0;0;0;0.04;N
47441;81;0;0;0;0.01;N
12870;62;0;0;0;0.14;N
51393;56;0;0;0;0.26;N
58537;59;0;0;0;0.39;N
12139;32;0;0;0;0.22;N
49116;26;0;0;0;0.04;N
3450;54;0;0;0;0.02;N
55002;53;0;0;0;0.12;N
53821;44;0;0;0;0.4;N
46974;42;0;0;0;0.27;N
55699;56;0;0;0;0.46;N
59920;40;0;0;0;0;N
46149;37;0;0;0;0.71;N
42273;48;0;0;0;0.08;N
12715;69;0;0;0;0;N
2122;57;0;0;0;0.29;N
49218;35;0;0;0;0.55;N
50501;68;0;0;0;0;N
11947;37;0;0;0;0.15;N
55873;65;0;0;0;0.49;N
59420;22;0;0;0;0.4;N
3656;42;0;0;0;0.28;N
24560;62;0;0;0;0.31;N
54221;45;0;0;0;0.28;N
56951;59;0;0;0;0.05;N
26237;34;0;0;0;0.75;N
27294;42;0;0;0;0;N
49702;82;0;0;0;0.03;N
58491;43;0;0;0;0.3;N
55950;39;0;0;0;0.55;N
44418;65;0;0;0;0.04;N
1246;39;0;0;0;0.34;N
52027;45;0;0;0;0.09;N
56176;34;0;0;0;0.15;N
46446;93;0;0;0;0.04;S
41720;51;0;0;0;0.25;N
12532;51;0;0;0;0.12;N
44288;72;0;0;0;0;N
48258;27;0;0;0;0.43;N
56049;39;0;0;0;0.2;N
56517;62;0;0;0;0.4;N
54092;57;0;0;0;0.02;N
26477;24;0;0;0;0.42;N
47368;64;0;0;0;1;N
43900;56;0;0;0;0.26;N
55357;55;0;0;0;0.04;N
57662;83;0;0;0;0;N
42953;57;0;0;0;0.08;N
47846;58;0;0;0;0.3;N
1297;33;0;0;0;1;N
48565;51;0;0;0;0.15;N
26045;32;0;0;0;0.26;N
47197;60;0;0;0;0.47;N
55101;36;0;0;0;0.65;N
50229;78;0;0;0;0.13;N
54854;60;0;0;0;0.05;N
60607;41;0;0;0;0.62;N
53945;61;0;0;0;1;S
2998;64;0;0;0;0.34;N
58237;51;0;0;0;0.47;N
25809;41;0;0;0;0.04;N
53246;74;0;0;0;0.03;N
43923;59;0;0;0;0;N
26473;48;0;0;0;0.01;N
54292;44;0;0;0;0.19;S
57523;36;0;0;0;0.66;N
57381;46;0;0;0;0.26;N
12506;51;0;0;0;0.01;N
13351;39;0;0;0;0;N
13316;57;0;0;0;0;N
55574;30;0;0;0;0;N
42373;71;0;0;0;0;N
26499;65;0;0;0;0.04;N
51670;73;0;0;0;0.02;N
42825;48;0;0;0;0.06;N
27854;81;0;0;0;0.41;N
1414;86;0;0;0;0.35;N
58582;69;0;0;0;0.02;N
13099;64;0;0;0;0.92;N
59140;39;0;0;0;0.16;N
65102;70;0;0;0;0;N
48750;24;0;0;0;1;N
54053;57;0;0;0;0.88;N
1588;49;0;0;0;0.28;N
50524;64;0;0;0;0.12;N
60033;62;0;0;0;0.45;N
1845;55;0;0;0;0;N
52196;61;0;0;0;0.02;N
49179;58;0;0;0;0.65;N
13982;44;0;0;0;0.2;N
58043;67;0;0;0;0.91;N
26885;74;0;0;0;0.03;N
60401;37;0;0;0;0.35;N
52369;51;0;0;0;0.09;N
46997;43;0;0;0;0.02;N
25981;33;0;0;0;0.01;N
3335;23;0;0;0;0.74;N
43574;57;0;0;0;0;N
44083;32;0;0;0;0.06;N
13032;58;0;0;0;0.2;N
43826;51;0;0;0;0.66;N
26424;65;0;0;0;0.13;N
54925;32;0;0;0;0.08;N
43623;53;0;0;0;0;N
53336;46;0;0;0;0;N
52880;72;0;0;0;0.03;N
56100;53;0;0;0;0.23;N
58529;32;0;0;0;0.37;N
42933;77;0;0;0;0.26;N
50123;65;0;0;0;0.03;N
43523;53;0;0;0;0.16;N
3692;51;0;0;0;0.14;N
54873;68;0;0;0;0.85;N
59066;42;0;0;0;0.96;N
65188;52;0;0;0;0.46;N
47902;28;0;0;0;1;N
57069;57;0;0;0;1;N
48165;47;0;0;0;0.44;N
42794;35;0;0;0;0.03;N
59160;62;0;0;0;0;N
54149;63;0;0;0;0;N
27190;53;0;0;0;0.39;N
46320;51;0;0;0;0.31;N
57783;49;0;0;0;0.49;N
42496;45;0;0;0;0.03;N
41778;55;0;0;0;0.01;N
52189;39;0;0;0;0.01;N
49565;69;0;0;0;0.34;N
46293;53;0;0;0;0.11;N
41676;54;0;0;0;0.9;N
3902;60;0;0;0;1;N
2011;41;0;0;0;0.04;N
55596;45;0;0;0;0.1;N
3756;31;0;0;0;0.04;N
50447;52;0;0;0;0;N
51010;58;0;0;0;0.09;N
52040;50;0;0;0;0;N
42729;30;0;0;0;0.48;N
58507;39;0;0;0;0.18;S
52839;61;0;0;0;0.02;N
51724;44;0;0;0;0.64;N
48697;88;0;0;0;0.04;N
42043;59;0;0;0;0;N
47229;63;0;0;0;0.01;N
48512;58;0;0;0;0;N
47107;66;0;0;0;0.27;N
43421;65;0;0;0;0.55;N
12851;33;0;0;0;0.88;N
59774;55;0;0;0;0.55;N
52710;80;0;0;0;0.17;N
26608;44;0;0;0;0.95;N
65034;39;0;0;0;0.06;N
65446;38;0;0;0;0.01;N
11885;45;0;0;0;0.31;N
60059;43;0;0;0;0.23;N
60111;53;0;0;0;0.02;N
27079;44;0;0;0;0.55;N
1940;71;0;0;0;0.26;N
55506;60;0;0;0;0.03;N
25952;57;0;0;0;0.38;N
54165;69;0;0;0;0.38;N
56000;56;0;0;0;0.01;N
26142;49;0;0;0;0.02;N
52100;43;0;0;0;0.06;N
58964;67;0;0;0;0.04;N
51665;88;0;0;0;1;N
60006;62;0;0;0;0.04;N
56669;57;0;0;0;0;N
58676;48;0;0;0;0;N
60337;60;0;0;0;0.05;N
47474;54;0;0;0;0.27;N
55611;68;0;0;0;0.09;N
2975;26;0;0;0;1;N
58282;31;0;0;0;0.38;N
3284;63;0;0;0;0.19;N
11830;38;0;0;0;0.31;N
54979;62;0;0;0;0;N
13370;33;0;0;0;1;N
3680;39;0;0;0;1;N
43155;43;0;0;0;0.11;N
65374;45;0;0;0;0.32;N
48100;25;0;0;0;0;N
25761;50;0;0;0;0.26;N
60683;39;0;0;0;0;N
57712;52;0;0;0;0.16;N
1084;48;0;0;0;0.25;N
42832;60;0;0;0;0.44;N
54509;33;0;0;0;0.65;N
57824;56;0;0;0;0.78;N
60162;61;0;0;0;0;N
51040;63;0;0;0;0.86;N
52786;44;0;0;0;0.03;N
55670;58;0;0;0;0.07;N
49569;69;0;0;0;0.12;N
26443;49;0;0;0;0.27;N
48182;37;0;0;0;0.91;N
59617;38;0;0;0;0.4;S
26543;37;0;0;0;0.79;N
24773;60;0;0;0;1;N
56210;71;0;0;0;0.01;N
43167;57;0;0;0;0.17;N
43439;72;0;0;0;0.37;N
14176;53;0;0;0;0.42;N
42570;57;0;0;0;0.44;N
3673;60;0;0;0;0.17;N
58819;66;0;0;0;0;N
3676;64;0;0;0;0.7;N
60218;41;0;0;0;1;N
43320;50;0;0;0;0.07;N
42277;30;0;0;0;0.03;N
60351;27;0;0;0;0.11;N
12743;26;0;0;0;0.02;N
12526;78;0;0;0;0.01;N
48752;65;0;0;0;0.02;N
42672;33;0;0;0;0.06;N
50866;56;0;0;0;0.35;N
42514;43;0;0;0;0.04;N
46306;38;0;0;0;0.48;N
49916;73;0;0;0;0;N
13406;28;0;0;0;0;N
25815;32;0;0;0;1;N
53309;44;0;0;0;0.6;N
53571;72;0;0;0;0.02;N
59008;65;0;0;0;0.02;N
59620;52;0;0;0;0;N
47226;56;0;0;0;0;N
13676;48;0;0;0;0.24;N
26754;29;0;0;0;0;N
57299;52;0;0;0;0.97;N
42101;44;0;0;0;0.4;N
1798;81;0;0;0;0.01;N
50727;75;0;0;0;0.2;N
55686;22;0;0;0;0.09;N
27032;58;0;0;0;0.41;N
1903;66;0;0;0;0.03;N
51877;66;0;0;0;0.24;N
1087;49;0;0;0;0.67;N
56998;44;0;0;0;0.02;N
43471;78;0;0;0;0.02;N
50187;31;0;0;0;0;N
41733;47;0;0;0;0.3;N
55762;42;0;0;0;0.08;N
1601;59;0;0;0;0.87;N
26731;50;0;0;0;0.46;N
54086;48;0;0;0;1;N
42841;57;0;0;0;0.14;N
50176;61;0;0;0;0.16;N
13433;51;0;0;0;0;N
53651;40;0;0;0;1;N
12595;57;0;0;0;1;N
44413;72;0;0;0;0.19;N
26338;52;0;0;0;0.18;N
47731;30;0;0;0;0.61;N
2134;63;0;0;0;0.44;N
60181;32;0;0;0;0.53;N
48829;41;0;0;0;0.06;N
